customer_id,account_age_months,monthly_spend,contract_type,region,customer_segment,product_usage_score,support_ticket_count,avg_response_time_hours,avg_resolution_time_hours,satisfaction_score,failed_interactions,previous_escalations,renewal_due_days,renewal_status,severity_low_count,severity_medium_count,severity_high_count,severity_critical_count,risk_label
CUST-005296,74,2421.14,monthly,North America,Mid-Market,61.5,4,5.07,16.56,4.7,0,0,66,upcoming,2,2,0,0,0
CUST-008764,109,3134.47,monthly,North America,Mid-Market,62.74,4,3.11,13.22,4.86,0,2,84,upcoming,1,2,1,0,0
CUST-004802,63,1292.75,annual,North America,SMB,56.87,5,14.78,46.82,4.83,2,0,43,due_soon,3,1,1,0,0
CUST-006043,37,9337.17,multi_year,Latin America,Enterprise,88.62,5,12.7,48.24,4.66,1,0,233,not_due,2,3,0,0,0
CUST-011052,59,805.68,annual,Europe,SMB,48.3,11,11.14,54.83,3.51,2,1,-30,overdue,5,2,4,0,1
CUST-014043,37,6925.25,annual,Middle East & Africa,Enterprise,51.18,8,17.79,78.35,4.34,1,0,26,due_soon,1,4,2,1,1
CUST-009164,30,1153.03,monthly,Latin America,Mid-Market,75.5,3,5.98,20.26,4.93,1,0,355,not_due,1,2,0,0,0
CUST-000362,75,1524.83,annual,North America,SMB,64.79,3,10.82,45.06,5.0,0,0,14,due_soon,0,3,0,0,0
CUST-014750,63,14605.61,multi_year,Europe,Enterprise,83.93,4,4.87,14.05,4.54,2,0,289,not_due,1,3,0,0,0
CUST-004701,73,16328.1,monthly,Middle East & Africa,Strategic,71.39,6,3.57,21.96,4.52,0,2,150,not_due,2,3,0,1,0
CUST-000434,41,13631.57,multi_year,Europe,Enterprise,63.53,8,4.4,15.35,4.28,1,0,33,due_soon,4,4,0,0,0
CUST-012234,49,648.1,annual,Europe,SMB,97.59,2,5.27,14.66,,0,0,255,not_due,1,1,0,0,0
CUST-010405,50,505.77,annual,North America,SMB,92.29,3,12.63,40.59,4.74,0,0,-7,overdue,0,2,1,0,0
CUST-006794,36,1603.04,multi_year,APAC,Mid-Market,99.12,2,5.3,21.26,5.0,0,0,315,not_due,1,1,0,0,0
CUST-002542,50,2662.91,monthly,North America,Mid-Market,74.13,5,7.44,26.92,4.79,1,0,343,not_due,4,0,0,1,0
CUST-013951,20,10852.45,annual,APAC,Enterprise,65.21,11,16.84,47.76,3.42,2,1,-2,overdue,6,4,1,0,1
CUST-000513,44,582.53,multi_year,Latin America,SMB,56.86,5,16.38,40.22,3.79,3,1,33,due_soon,2,2,1,0,0
CUST-005137,31,,monthly,Europe,SMB,77.85,3,8.42,21.0,4.85,2,1,268,not_due,0,3,0,0,0
CUST-006483,70,6927.14,monthly,Europe,Enterprise,29.13,8,4.1,18.42,4.22,1,0,56,upcoming,3,4,1,0,0
CUST-004427,29,1613.25,multi_year,North America,SMB,77.84,3,10.84,42.93,,0,0,125,not_due,2,0,1,0,0
CUST-011568,67,15086.49,multi_year,North America,Enterprise,52.34,4,8.78,30.93,4.7,0,1,350,not_due,2,0,1,1,0
CUST-004828,29,2171.56,monthly,Europe,Mid-Market,59.42,4,8.18,23.46,3.64,2,0,281,not_due,2,2,0,0,0
CUST-008910,60,964.09,multi_year,Europe,SMB,57.43,4,14.13,42.66,4.24,3,0,238,not_due,0,2,2,0,0
CUST-000660,16,3921.18,annual,North America,Mid-Market,72.02,5,7.03,24.95,5.0,0,1,73,upcoming,4,0,1,0,0
CUST-003610,74,1523.51,multi_year,North America,SMB,49.66,8,6.64,17.12,4.08,3,1,44,due_soon,4,4,0,0,0
CUST-011979,73,920.49,annual,North America,SMB,68.02,1,5.15,18.06,4.92,0,0,286,not_due,1,0,0,0,0
CUST-006666,87,14327.23,monthly,North America,Enterprise,54.5,9,9.77,24.92,4.61,0,1,281,not_due,7,2,0,0,0
CUST-012636,39,5260.77,multi_year,North America,Mid-Market,76.08,5,4.11,17.49,4.81,1,0,156,not_due,1,3,1,0,0
CUST-007739,22,590.48,monthly,APAC,SMB,70.44,7,8.59,35.98,4.14,2,1,-4,overdue,4,3,0,0,0
CUST-010852,58,3868.82,monthly,Latin America,Mid-Market,82.92,2,4.23,20.02,5.0,1,0,18,,1,0,1,0,0
CUST-012457,38,852.8,annual,Europe,SMB,71.57,3,3.63,16.74,4.53,0,0,240,not_due,1,1,1,0,0
CUST-004784,46,1111.34,monthly,Latin America,Mid-Market,47.27,8,6.51,37.54,,0,0,168,not_due,3,2,3,0,0
CUST-001684,30,1240.61,annual,North America,SMB,60.64,3,15.13,54.93,4.48,0,1,159,not_due,2,1,0,0,0
CUST-013930,49,1751.19,monthly,APAC,Mid-Market,68.21,6,8.79,35.93,4.59,1,0,321,not_due,1,2,2,1,0
CUST-001617,96,1420.69,annual,North America,SMB,40.94,5,13.53,44.68,4.29,4,0,11,due_soon,3,0,2,0,1
CUST-009614,42,865.09,monthly,North America,SMB,73.92,4,13.77,39.05,3.97,0,1,29,due_soon,2,1,1,0,0
CUST-002435,59,9349.9,monthly,APAC,Enterprise,59.2,2,20.74,64.27,4.41,1,0,244,not_due,2,0,0,0,0
CUST-006256,37,7439.0,monthly,North America,Enterprise,73.06,2,23.15,74.15,4.41,2,2,220,not_due,2,0,0,0,0
CUST-011803,60,20788.79,monthly,North America,Enterprise,65.59,10,10.77,36.58,4.47,2,0,14,due_soon,4,4,2,0,1
CUST-006029,50,29489.82,annual,Europe,Strategic,28.16,13,15.38,75.04,2.31,5,2,122,not_due,5,3,4,1,1
CUST-011762,57,2469.58,multi_year,North America,Mid-Market,81.19,3,6.66,18.78,4.64,1,0,233,not_due,2,1,0,0,0
CUST-009977,102,13898.62,annual,Europe,Enterprise,53.3,10,7.36,28.66,4.2,3,0,114,upcoming,4,5,0,1,0
CUST-009557,80,718.48,monthly,North America,SMB,80.13,5,5.08,14.24,4.49,0,1,274,not_due,3,1,1,0,0
CUST-003198,74,886.69,monthly,Latin America,SMB,68.2,5,9.55,31.32,,2,0,273,not_due,3,1,0,1,0
CUST-012776,16,1056.08,multi_year,Europe,SMB,54.44,4,7.55,30.93,4.75,3,1,274,not_due,2,2,0,0,0
CUST-009063,36,1342.74,monthly,Europe,Mid-Market,59.32,4,9.31,46.52,4.4,5,2,326,not_due,1,2,0,1,1
CUST-008078,54,1606.21,multi_year,North America,SMB,78.52,3,9.46,31.34,4.99,0,0,129,not_due,1,2,0,0,0
CUST-004718,27,3681.04,multi_year,APAC,Mid-Market,71.95,5,1.56,11.61,4.66,0,3,224,not_due,2,1,2,0,0
CUST-001737,53,6447.84,annual,Europe,Enterprise,52.27,10,16.06,76.68,4.31,3,2,84,upcoming,4,4,1,1,1
CUST-006184,66,2005.63,monthly,North America,Mid-Market,72.38,4,8.69,33.19,4.7,2,0,76,upcoming,2,1,1,0,0
CUST-010250,37,29261.12,multi_year,North America,Strategic,80.64,3,2.05,19.74,4.25,1,0,49,upcoming,1,0,1,1,0
CUST-004188,71,555.42,annual,North America,SMB,63.01,3,4.28,9.25,5.0,1,0,40,due_soon,2,1,0,0,0
CUST-001873,40,10199.94,annual,North America,Strategic,,4,2.24,10.07,4.71,2,0,183,not_due,1,2,1,0,0
CUST-011455,45,10042.94,annual,Latin America,Enterprise,54.6,7,5.59,38.78,4.47,2,1,22,due_soon,2,1,3,1,1
CUST-011854,82,8697.46,multi_year,Latin America,Enterprise,79.98,5,8.62,31.61,4.66,2,0,365,not_due,5,0,0,0,0
CUST-005611,54,1004.83,annual,North America,SMB,43.14,15,12.96,42.18,3.31,3,1,274,not_due,9,5,1,0,1
CUST-012961,16,651.99,monthly,APAC,SMB,50.7,3,23.6,61.5,4.79,0,0,251,not_due,0,3,0,0,0
CUST-004985,51,1158.91,annual,Latin America,SMB,66.42,7,32.86,141.21,3.49,5,2,120,upcoming,3,2,2,0,1
CUST-006948,41,8103.23,annual,North America,Enterprise,67.47,9,9.14,48.74,4.03,2,2,120,upcoming,4,2,3,0,1
CUST-005979,30,760.9,annual,North America,SMB,57.37,3,6.75,28.68,3.64,1,2,18,due_soon,1,1,1,0,1
CUST-009602,35,634.29,monthly,Europe,SMB,52.31,7,,38.3,4.1,2,0,126,not_due,4,2,1,0,0
CUST-003355,17,1965.03,monthly,Europe,Mid-Market,83.74,2,5.2,17.24,4.2,4,0,189,not_due,1,1,0,0,0
CUST-010422,64,795.96,annual,APAC,SMB,34.97,5,4.4,23.77,4.05,1,0,91,upcoming,2,1,2,0,0
CUST-011232,88,45309.48,monthly,North America,Strategic,97.99,5,5.76,33.68,5.0,0,1,126,not_due,2,1,1,1,0
CUST-008549,101,10513.63,annual,Europe,Enterprise,47.55,11,9.1,34.62,3.64,1,1,291,not_due,5,4,2,0,0
CUST-003177,21,6123.38,monthly,APAC,Enterprise,81.35,3,6.19,31.31,4.75,0,2,358,not_due,0,1,2,0,0
CUST-011549,16,1126.88,annual,North America,SMB,66.2,5,5.0,16.21,5.0,1,1,0,due_soon,3,1,1,0,0
CUST-008856,44,588.79,annual,APAC,SMB,71.42,4,4.98,34.45,3.94,2,1,131,not_due,1,1,0,2,0
CUST-003022,48,10676.77,multi_year,North America,Enterprise,40.88,11,7.81,48.75,3.32,3,1,92,upcoming,4,0,6,1,1
CUST-002130,37,612.76,monthly,Europe,SMB,62.58,6,10.34,34.69,4.65,0,0,72,upcoming,4,2,0,0,0
CUST-006535,15,2381.04,annual,APAC,Mid-Market,56.13,4,,50.3,4.59,2,0,94,upcoming,3,1,0,0,0
CUST-010343,75,896.57,monthly,North America,SMB,98.92,6,4.67,21.66,5.0,1,0,139,not_due,4,0,2,0,0
CUST-011610,15,287.27,monthly,APAC,SMB,63.15,6,9.97,49.18,4.92,3,1,75,upcoming,3,2,0,1,1
CUST-006412,32,6641.09,annual,Latin America,Enterprise,77.61,10,4.85,23.35,5.0,1,1,158,not_due,6,1,3,0,0
CUST-001243,86,1400.59,multi_year,North America,SMB,65.25,6,6.67,35.56,4.65,3,0,219,not_due,1,4,0,1,0
CUST-008014,42,2111.17,annual,Europe,SMB,69.17,3,8.71,43.17,4.34,2,0,253,not_due,0,0,2,1,0
CUST-012963,15,13935.95,monthly,North America,Enterprise,30.0,8,4.2,25.16,4.01,1,1,15,due_soon,3,2,3,0,1
CUST-003042,33,29976.35,multi_year,Europe,Strategic,71.0,7,4.61,11.89,4.11,2,0,61,upcoming,6,1,0,0,0
CUST-004559,114,1018.75,multi_year,North America,SMB,67.29,1,,23.5,4.95,1,1,117,upcoming,1,0,0,0,0
CUST-007587,67,1342.02,multi_year,North America,SMB,93.98,3,3.52,14.6,4.97,1,0,193,not_due,2,1,0,0,0
CUST-010719,55,471.91,monthly,North America,SMB,89.49,5,3.79,13.97,5.0,0,1,168,not_due,2,2,1,0,0
CUST-006961,49,1629.63,monthly,North America,SMB,49.9,6,3.62,25.43,3.91,1,0,148,not_due,1,1,4,0,0
CUST-014886,51,3164.2,multi_year,APAC,Mid-Market,55.02,4,15.07,56.15,4.95,0,1,268,not_due,2,2,0,0,0
CUST-011528,89,10592.99,annual,Europe,Enterprise,55.86,9,6.6,24.74,3.81,3,4,296,not_due,5,3,0,1,1
CUST-008610,47,944.18,annual,Europe,SMB,52.34,6,11.75,46.32,3.42,3,0,-11,overdue,3,0,1,2,1
CUST-013487,40,382.71,monthly,Europe,SMB,63.85,8,7.83,33.68,4.79,1,0,229,not_due,3,4,0,1,0
CUST-009472,79,1904.58,multi_year,North America,SMB,55.57,7,16.65,76.93,4.35,1,0,233,not_due,1,3,2,1,0
CUST-014378,23,4348.95,annual,North America,Mid-Market,95.06,1,5.71,20.21,5.0,0,0,308,not_due,0,1,0,0,0
CUST-002605,27,604.68,monthly,Middle East & Africa,SMB,57.51,8,6.01,43.63,4.06,0,0,163,not_due,2,2,2,2,0
CUST-014049,12,4118.99,multi_year,Middle East & Africa,Mid-Market,80.13,5,11.56,48.33,4.35,1,0,61,upcoming,3,2,0,0,0
CUST-013435,44,12693.52,monthly,North America,Enterprise,51.42,11,16.42,64.15,3.59,4,1,328,not_due,5,3,2,1,1
CUST-001289,51,1912.47,monthly,APAC,Mid-Market,55.86,2,10.2,39.69,4.44,1,0,94,upcoming,0,2,0,0,0
CUST-011192,64,1149.93,multi_year,North America,SMB,91.58,1,6.99,23.19,5.0,0,0,156,not_due,0,1,0,0,0
CUST-011365,58,1665.93,annual,Europe,Mid-Market,40.39,2,3.28,20.69,4.62,2,1,148,not_due,1,0,0,1,0
CUST-000018,36,1096.44,multi_year,North America,SMB,69.6,1,15.36,40.42,5.0,0,0,208,not_due,0,0,1,0,0
CUST-004478,33,626.02,annual,APAC,SMB,78.17,4,4.71,10.75,4.72,2,0,-9,overdue,2,2,0,0,0
CUST-006258,38,1094.76,multi_year,Middle East & Africa,SMB,100.0,4,4.92,13.77,5.0,1,0,28,due_soon,2,2,0,0,0
CUST-011944,41,457.14,annual,APAC,SMB,70.37,3,8.56,28.25,4.59,0,1,104,upcoming,2,1,0,0,0
CUST-009017,32,3683.19,multi_year,Europe,Mid-Market,44.02,8,6.49,31.22,4.01,2,1,275,not_due,4,3,0,1,0
CUST-002386,30,10168.7,monthly,North America,Enterprise,64.13,9,9.22,45.85,4.41,2,0,40,due_soon,3,4,0,2,1
CUST-011650,89,6824.99,monthly,APAC,Enterprise,46.26,6,6.73,31.89,3.97,2,1,207,not_due,2,2,2,0,0
CUST-010191,63,33013.19,monthly,Europe,Strategic,,18,7.03,32.41,3.33,3,0,179,not_due,9,5,4,0,1
CUST-004774,82,4929.74,annual,APAC,Mid-Market,88.96,5,5.99,13.61,5.0,0,1,126,not_due,5,0,0,0,0
CUST-011081,63,1875.94,monthly,Europe,Mid-Market,57.93,4,4.89,11.47,4.61,1,1,221,not_due,3,1,0,0,0
CUST-009281,79,22509.12,monthly,APAC,Strategic,48.53,7,6.74,35.49,4.5,2,2,158,not_due,3,1,2,1,1
CUST-000729,40,5114.88,multi_year,Europe,Mid-Market,73.91,2,7.52,19.23,4.98,0,1,38,due_soon,2,0,0,0,0
CUST-002695,43,5872.35,annual,APAC,Enterprise,59.9,3,9.57,25.33,3.65,3,0,188,not_due,2,1,0,0,0
CUST-011229,16,2223.96,monthly,APAC,Mid-Market,58.12,6,9.12,35.3,3.95,1,1,314,not_due,2,2,1,1,1
CUST-002998,66,1247.75,annual,North America,SMB,48.62,2,9.73,39.1,4.42,1,0,240,not_due,0,2,0,0,0
CUST-002293,35,3395.56,multi_year,Europe,Mid-Market,62.67,4,,18.16,4.14,4,0,172,not_due,2,1,1,0,0
CUST-004266,21,2491.32,multi_year,APAC,Mid-Market,93.01,2,6.87,26.53,5.0,0,1,289,not_due,2,0,0,0,0
CUST-012577,72,3675.12,annual,,Mid-Market,58.26,5,1.48,8.3,5.0,0,0,56,upcoming,1,3,1,0,0
CUST-001870,43,16261.23,annual,Europe,Enterprise,79.49,6,17.5,44.3,4.68,1,2,63,upcoming,3,1,2,0,0
CUST-012115,87,2175.48,annual,APAC,Mid-Market,52.49,10,10.96,52.78,3.57,3,0,112,upcoming,4,4,2,0,1
CUST-012098,61,793.94,annual,APAC,SMB,59.35,7,11.75,50.03,4.41,1,1,232,not_due,3,2,1,1,0
CUST-005469,40,4405.48,multi_year,North America,Mid-Market,26.02,8,9.22,33.93,3.61,6,0,181,not_due,4,2,2,0,1
CUST-014832,34,4326.01,multi_year,North America,Mid-Market,55.59,3,4.63,19.92,4.49,0,0,363,not_due,1,1,0,1,0
CUST-014887,30,2230.83,monthly,North America,Mid-Market,65.0,5,7.0,,4.3,1,0,127,not_due,1,1,3,0,0
CUST-010286,53,863.9,annual,APAC,SMB,97.37,2,3.68,13.19,4.66,0,0,141,not_due,1,1,0,0,0
CUST-000978,50,5957.83,,North America,Mid-Market,78.27,0,9.06,25.77,5.0,1,0,279,not_due,0,0,0,0,0
CUST-013646,120,7873.95,monthly,Europe,Enterprise,62.17,8,24.5,74.65,4.2,3,0,120,upcoming,2,4,1,1,1
CUST-011019,79,768.19,annual,Europe,SMB,51.15,8,8.01,28.31,4.27,1,0,233,not_due,5,2,1,0,0
CUST-013458,20,5977.1,monthly,APAC,Enterprise,59.85,6,11.86,44.58,3.92,4,2,64,upcoming,2,3,1,0,1
CUST-014506,12,3301.17,annual,Europe,Mid-Market,55.97,3,16.14,34.5,4.0,0,1,79,upcoming,0,3,0,0,0
CUST-011204,45,714.71,monthly,North America,SMB,48.2,3,9.65,36.84,4.59,2,3,-20,overdue,1,1,1,0,1
CUST-014412,44,681.22,annual,North America,SMB,55.42,0,4.25,15.64,4.8,1,0,260,not_due,0,0,0,0,0
CUST-011259,45,2360.95,multi_year,Latin America,Mid-Market,74.59,4,3.28,9.46,4.89,0,0,231,not_due,0,4,0,0,0
CUST-002331,93,3967.92,annual,North America,Mid-Market,71.84,3,6.64,14.55,4.52,1,1,223,not_due,2,1,0,0,0
CUST-001428,41,874.5,monthly,Europe,SMB,48.67,7,11.26,45.6,3.9,2,0,304,not_due,3,2,1,1,0
CUST-007431,21,8526.23,annual,Latin America,Enterprise,70.5,4,11.14,30.05,5.0,0,0,328,not_due,3,1,0,0,0
CUST-007548,57,470.73,monthly,Latin America,SMB,68.16,6,5.3,25.7,4.52,1,0,38,due_soon,1,3,1,1,0
CUST-011760,40,,monthly,Europe,Mid-Market,72.04,5,4.86,20.11,4.04,3,2,9,due_soon,2,3,0,0,1
CUST-010010,48,518.77,annual,North America,SMB,68.76,10,8.15,25.9,4.62,1,1,275,not_due,5,4,1,0,0
CUST-005099,62,10200.1,monthly,North America,Enterprise,73.79,11,15.1,71.19,4.57,2,1,226,not_due,5,4,2,0,1
CUST-011185,54,888.53,monthly,Europe,SMB,50.95,4,7.35,25.08,4.27,3,0,279,not_due,3,0,1,0,0
CUST-008411,39,3741.99,multi_year,APAC,Mid-Market,50.08,7,12.66,46.67,3.98,3,0,85,upcoming,0,5,0,2,1
CUST-006992,57,530.43,monthly,APAC,SMB,59.26,6,13.35,55.54,4.35,1,0,255,not_due,2,2,2,0,0
CUST-011860,33,3368.56,annual,Europe,Mid-Market,79.37,3,5.96,32.62,4.57,2,1,136,not_due,1,0,2,0,0
CUST-009961,42,1589.45,monthly,APAC,Mid-Market,79.59,7,7.43,30.35,3.94,3,1,38,due_soon,4,0,3,0,1
CUST-001926,31,665.96,multi_year,North America,SMB,78.48,0,5.4,21.51,5.0,0,0,91,upcoming,0,0,0,0,0
CUST-002433,35,3314.95,monthly,Europe,Mid-Market,69.08,11,6.32,35.64,3.96,1,0,110,upcoming,5,3,3,0,0
CUST-009100,18,27669.37,multi_year,APAC,Strategic,75.47,9,9.31,43.42,4.85,3,1,359,not_due,3,2,4,0,0
CUST-011830,50,652.81,annual,Middle East & Africa,SMB,79.82,3,13.93,64.72,4.6,3,1,333,not_due,1,1,0,1,0
CUST-000272,84,1217.73,annual,Latin America,SMB,94.57,1,10.2,20.84,4.93,0,0,289,not_due,1,0,0,0,0
CUST-007971,78,2443.48,monthly,Middle East & Africa,Mid-Market,35.17,6,8.55,20.39,3.92,3,1,17,due_soon,4,2,0,0,1
CUST-004883,42,2370.37,monthly,Europe,Mid-Market,34.36,5,11.36,29.65,4.47,2,2,180,not_due,5,0,0,0,1
CUST-010907,47,1154.57,monthly,Latin America,Mid-Market,74.99,2,18.3,39.62,4.29,1,0,302,not_due,0,2,0,0,0
CUST-014425,57,1000.78,multi_year,North America,SMB,69.75,3,14.27,55.17,4.31,1,2,163,not_due,1,2,0,0,0
CUST-014025,32,2113.74,monthly,Latin America,Mid-Market,59.08,6,7.88,27.65,4.94,2,0,194,not_due,2,2,2,0,0
CUST-011693,40,725.37,annual,North America,SMB,55.67,8,6.83,36.2,3.89,4,0,248,not_due,3,3,2,0,0
CUST-000971,45,646.7,monthly,APAC,SMB,53.54,3,6.04,13.89,5.0,1,1,232,not_due,2,1,0,0,0
CUST-002576,74,2624.24,annual,APAC,Mid-Market,58.37,10,18.43,42.78,4.85,1,1,-15,overdue,5,4,1,0,0
CUST-010100,20,841.8,multi_year,APAC,SMB,89.8,2,10.82,30.86,4.73,3,1,115,upcoming,1,1,0,0,0
CUST-010451,48,3387.79,monthly,Europe,Mid-Market,76.2,4,7.14,26.54,4.64,1,0,-25,overdue,3,1,0,0,0
CUST-009701,22,552.97,monthly,APAC,SMB,74.12,8,4.24,15.41,4.76,2,1,244,not_due,2,5,1,0,0
CUST-012280,68,2675.14,annual,North America,Mid-Market,27.25,7,9.78,32.15,4.57,3,1,281,not_due,2,4,1,0,0
CUST-004900,52,8639.51,monthly,Europe,Enterprise,77.33,7,8.53,19.02,4.32,0,2,199,not_due,4,3,0,0,0
CUST-009173,13,1166.85,annual,North America,SMB,48.54,9,6.78,24.31,3.16,4,0,277,not_due,7,0,2,0,1
CUST-012895,60,2625.54,annual,Europe,Mid-Market,46.37,7,3.48,12.03,4.77,0,1,203,not_due,2,4,1,0,0
CUST-013317,40,359.36,annual,Europe,SMB,62.15,5,5.12,24.19,4.52,1,0,108,upcoming,2,1,2,0,0
CUST-004962,14,590.04,monthly,Middle East & Africa,SMB,70.03,2,16.41,47.69,5.0,0,1,119,upcoming,0,1,1,0,0
CUST-000256,106,4853.5,monthly,Middle East & Africa,Enterprise,76.88,4,8.83,29.74,5.0,1,0,168,not_due,3,0,1,0,0
CUST-003238,43,571.73,annual,Europe,SMB,42.99,3,7.85,19.65,4.73,0,1,126,not_due,2,1,0,0,0
CUST-008659,41,2011.42,annual,Latin America,Mid-Market,59.28,8,17.67,67.94,3.88,2,0,74,upcoming,4,4,0,0,0
CUST-008282,76,4654.93,annual,North America,Mid-Market,56.2,8,14.16,51.59,3.77,4,0,4,due_soon,5,2,0,1,1
CUST-005965,54,12346.89,annual,North America,Enterprise,71.86,8,7.95,27.72,4.54,1,3,147,not_due,5,2,1,0,1
CUST-003815,88,1688.25,annual,Middle East & Africa,Mid-Market,86.45,3,10.89,32.58,4.67,2,0,164,not_due,2,1,0,0,0
CUST-001340,34,1265.87,monthly,APAC,SMB,55.43,3,5.38,13.62,4.64,5,2,139,not_due,2,1,0,0,1
CUST-003336,38,645.86,annual,North America,SMB,77.85,2,8.16,28.87,4.45,2,0,62,upcoming,0,2,0,0,0
CUST-011968,32,922.64,monthly,Europe,SMB,73.77,6,15.94,61.22,5.0,0,1,148,not_due,3,2,1,0,0
CUST-009537,120,6208.32,annual,APAC,Enterprise,100.0,5,18.8,52.97,4.43,0,1,310,not_due,4,0,1,0,0
CUST-000989,95,599.2,monthly,Europe,SMB,89.34,3,15.96,62.35,5.0,0,0,241,not_due,2,1,0,0,0
CUST-006568,23,3020.14,annual,Europe,Mid-Market,83.61,2,12.53,36.77,4.65,1,0,104,upcoming,1,0,1,0,0
CUST-009087,34,207.5,monthly,Latin America,SMB,87.44,4,1.81,6.8,5.0,0,1,50,upcoming,1,3,0,0,0
CUST-014542,46,25360.72,monthly,APAC,Strategic,56.86,18,11.49,37.15,3.02,4,1,126,not_due,8,8,1,1,1
CUST-014083,40,926.92,monthly,North America,SMB,53.71,1,11.25,24.44,4.64,2,1,76,upcoming,0,1,0,0,0
CUST-000082,33,7559.16,annual,North America,Mid-Market,77.39,7,6.1,13.94,3.91,3,2,48,upcoming,6,1,0,0,0
CUST-014371,106,4332.43,annual,North America,Mid-Market,76.22,2,5.6,11.95,5.0,1,2,166,not_due,2,0,0,0,0
CUST-007754,16,10157.51,annual,Latin America,Enterprise,54.53,2,4.12,13.05,4.6,3,0,-10,overdue,1,1,0,0,0
CUST-002334,49,1185.45,multi_year,Europe,SMB,54.9,7,4.81,30.6,4.86,3,1,288,not_due,1,2,4,0,0
CUST-000318,36,5201.05,monthly,North America,Mid-Market,55.17,6,8.1,44.73,4.0,4,0,257,not_due,1,2,3,0,1
CUST-003255,114,1334.4,multi_year,Europe,SMB,82.49,2,8.09,16.49,5.0,0,0,-26,overdue,2,0,0,0,0
CUST-006526,46,63082.56,annual,North America,Strategic,82.33,4,3.5,10.59,4.82,0,0,260,not_due,3,1,0,0,0
CUST-011837,48,6443.34,annual,APAC,Mid-Market,30.09,6,7.07,33.02,3.83,3,1,331,not_due,2,3,0,1,1
CUST-003465,71,18603.94,annual,North America,Enterprise,58.73,6,16.95,64.17,4.28,2,0,158,not_due,1,3,2,0,0
CUST-004804,59,2169.05,annual,Latin America,Mid-Market,78.82,0,8.62,28.0,5.0,1,0,94,upcoming,0,0,0,0,0
CUST-009768,23,4245.72,multi_year,Europe,Mid-Market,91.08,0,4.34,13.26,4.45,3,1,122,not_due,0,0,0,0,0
CUST-006413,74,2882.59,annual,Europe,Mid-Market,92.44,0,5.75,17.74,5.0,0,0,48,upcoming,0,0,0,0,0
CUST-004903,91,984.5,multi_year,North America,SMB,90.9,4,2.81,5.78,4.75,0,0,154,not_due,1,3,0,0,0
CUST-008393,31,3266.84,annual,North America,Mid-Market,66.49,4,6.62,16.71,4.39,1,0,123,not_due,3,1,0,0,0
CUST-014205,120,24250.29,annual,North America,Enterprise,52.81,10,4.69,24.1,4.64,2,0,16,due_soon,6,2,2,0,0
CUST-009947,27,6202.84,monthly,APAC,Enterprise,51.1,5,15.5,51.33,3.21,6,0,16,due_soon,2,1,1,1,1
CUST-011267,46,3260.17,multi_year,APAC,Mid-Market,65.08,4,4.36,18.99,4.9,1,0,-18,overdue,2,1,0,1,0
CUST-000177,77,2943.63,monthly,APAC,Mid-Market,79.34,1,7.46,26.16,4.65,0,1,360,not_due,1,0,0,0,0
CUST-013766,25,2920.66,monthly,APAC,Mid-Market,86.21,2,10.5,31.07,4.79,1,0,283,not_due,2,0,0,0,0
CUST-013568,41,982.56,multi_year,Europe,SMB,81.19,3,1.22,3.42,5.0,0,0,259,not_due,1,2,0,0,0
CUST-010803,104,3116.69,multi_year,Latin America,Mid-Market,60.92,5,8.97,29.68,4.7,3,2,66,upcoming,0,4,1,0,0
CUST-007274,120,617.04,monthly,APAC,SMB,51.67,5,11.11,32.79,4.66,1,0,226,not_due,1,4,0,0,0
CUST-006892,32,1353.9,multi_year,North America,SMB,100.0,1,17.1,57.66,5.0,2,0,265,not_due,1,0,0,0,0
CUST-000140,41,,annual,APAC,SMB,49.6,6,12.24,39.63,3.68,3,1,326,not_due,3,2,1,0,0
CUST-007995,14,1190.19,annual,Europe,SMB,41.24,10,14.83,59.06,3.22,2,0,352,not_due,4,3,0,3,1
CUST-002952,79,6290.98,annual,Europe,Enterprise,50.33,7,14.81,53.91,4.17,1,0,277,not_due,3,3,1,0,0
CUST-012005,66,321.48,monthly,APAC,SMB,69.58,6,7.32,30.64,4.58,0,0,344,not_due,1,4,1,0,0
CUST-004656,12,11427.59,annual,North America,Enterprise,94.53,4,7.42,18.7,4.84,0,0,230,not_due,3,1,0,0,0
CUST-004130,38,12595.73,annual,Europe,Enterprise,99.72,3,5.44,21.46,4.54,2,0,38,due_soon,3,0,0,0,0
CUST-004747,83,3066.33,annual,Europe,Mid-Market,97.46,1,11.46,28.63,4.75,3,0,131,not_due,1,0,0,0,0
CUST-008649,49,3055.13,monthly,North America,Mid-Market,55.79,6,4.7,,4.23,3,0,336,,5,1,0,0,0
CUST-004375,108,4250.39,annual,Europe,Mid-Market,53.71,12,6.12,42.38,3.89,3,1,103,upcoming,6,3,2,1,1
CUST-010067,40,2309.83,annual,Europe,Mid-Market,73.77,8,10.05,29.95,4.19,2,1,162,not_due,5,1,2,0,0
CUST-012334,28,2174.32,multi_year,North America,SMB,73.14,4,10.35,46.5,4.18,0,1,-12,overdue,1,2,1,0,0
CUST-005238,17,962.0,multi_year,APAC,SMB,60.68,2,8.87,23.14,4.96,1,1,313,not_due,1,1,0,0,0
CUST-006000,49,8447.44,monthly,Europe,Enterprise,91.47,5,9.52,27.15,5.0,0,0,238,not_due,3,0,2,0,0
